id,sentence,polarity
https://openreview.net/forum?id=BkjLkSqxg,and all of the work that went into getting it looks solid (and likely involved some significant engineering effort).,1
https://openreview.net/forum?id=BkjLkSqxg,"However, this in itself is not sufficiently novel for publication at ICLR.",0
https://openreview.net/forum?id=BkjLkSqxg,"The paper also needs to be revised to better represent prior work, and ideally remove some of the vague motivational language.",0
https://openreview.net/forum?id=BkjLkSqxg,Some specifics on what I think needs to be revised:,0
https://openreview.net/forum?id=BkjLkSqxg,"First, the claim of being the first to do sentence-level lipreading.",0
https://openreview.net/forum?id=BkjLkSqxg,"As mentioned in a pre-review comment, this is not true.",0
https://openreview.net/forum?id=BkjLkSqxg,The paper should be revised to discuss the prior work on this task (even though much of it used data that is not public).,0
https://openreview.net/forum?id=BkjLkSqxg,Ideally the title should also be changed in light of this.,0
https://openreview.net/forum?id=BkjLkSqxg,The comparison with human lipreaders needs to be qualified a bit.,0
https://openreview.net/forum?id=BkjLkSqxg,"This task is presumably very unnatural for humans because of the unusual grammar, so perhaps what you are showing is that a machine can better take into account the strong contraints.",0
https://openreview.net/forum?id=BkjLkSqxg,"This is great, but not a general statement about LipNet vs. humans.",0
https://openreview.net/forum?id=BkjLkSqxg,The paper contains some unnecessary motivational platitudes.,0
https://openreview.net/forum?id=BkjLkSqxg,"We do not need to invoke Easton and Basala 1982 to motivate modeling context in a linguistic sequence prediction task, and prior work using older sequence models (e.g. HMMs) for lipreading has modeled context as well.",0
https://openreview.net/forum?id=BkjLkSqxg,The McGurk effect does not show that lipreading plays a crucial role in human communication.,0
https://openreview.net/forum?id=BkjLkSqxg,"It is worth noting that even without the spatial convolution, your Baseline-2D already does extremely well.",1
https://openreview.net/forum?id=BkjLkSqxg,"So I am not sure about the ""importance of spatiotemporal feature extraction"" as stated in the conclusion.",0
https://openreview.net/forum?id=BkjLkSqxg,"Some more minor comments, typos, etc.:",0
https://openreview.net/forum?id=BkjLkSqxg,"citations for LSTMs, CTC, etc. should be provided the first time they are mentioned.",0
https://openreview.net/forum?id=BkjLkSqxg,I did not quite follow the justification for upsampling.,0
https://openreview.net/forum?id=BkjLkSqxg,"what is meant by ""lip-rounding vowels""?",0
https://openreview.net/forum?id=BkjLkSqxg,They seem to include almost all English vowels.,1
https://openreview.net/forum?id=BkjLkSqxg,Did you consider keeping the vowel visemes V1-V4 separate rather than collapsing them into one?,0
https://openreview.net/forum?id=BkjLkSqxg,"Since you list Neti et al.'s full viseme set, it is worth mentioning why you modified it.",0
https://openreview.net/forum?id=BkjLkSqxg,"""Given that the speakers are British, the confusion between /aa/ and /ay/...""",0
https://openreview.net/forum?id=BkjLkSqxg,"I am not sure what this has to do with British speakers, as the relationship between these vowels exists in other English dialects as well (e.g. American).",0
https://openreview.net/forum?id=BkjLkSqxg,The discussion about confusions within bilabial stops and within alveolar stops is a bit mismatched with the actual confusion data in Fig.,0
https://openreview.net/forum?id=BkjLkSqxg,"3(b,c).",0
https://openreview.net/forum?id=BkjLkSqxg,"For example, there does not seem to be any confusion between /m/ and /b/ or between /m/ and /p/.",0
https://openreview.net/forum?id=BkjLkSqxg,"""lipreading actuations"":  I am not sure what ""actuations"" means in this context",0
https://openreview.net/forum?id=BkjLkSqxg,"""palato-alvealoar""",0
https://openreview.net/forum?id=BkjLkSqxg,"> ""palato-alveolar""",0
https://openreview.net/forum?id=BkjLkSqxg,"""Articulatorily alveolar""",0
https://openreview.net/forum?id=BkjLkSqxg,"> ""Alveolar""?",0
https://openreview.net/forum?id=HyCRyS9gx,This paper presents a meta-learning algorithm which learns to learn generative models from a small set of examples.,1
https://openreview.net/forum?id=HyCRyS9gx,"It’s similar in structure to the matching networks of Vinyals et al. (2016), and is trained in a meta-learning framework where the inputs correspond to datasets.",1
https://openreview.net/forum?id=HyCRyS9gx,Results are shown on Omniglot in terms of log-likelihoods and in terms of generated samples.,1
https://openreview.net/forum?id=HyCRyS9gx,"The proposed idea seems reasonable, but I’m struggling to understand various aspects of the paper.",0
https://openreview.net/forum?id=HyCRyS9gx,"The exposition is hard to follow, partly because existing methods are described using terminology fairly different from that of the original authors.",0
https://openreview.net/forum?id=HyCRyS9gx,"Most importantly, I can’t tell which aspects are meant to be novel, since there are only a few sentences devoted to matching networks, even though this work builds closely upon them.",0
https://openreview.net/forum?id=HyCRyS9gx,"(I brought this up in my Reviewer Question, and the paper has not been revised to make this clearer.)",0
https://openreview.net/forum?id=HyCRyS9gx,I’m also confused about the meta-learning setup.,0
https://openreview.net/forum?id=HyCRyS9gx,"One natural formulation for meta-learning of generative models would be that the inputs consist of small datasets X, and the task is to predict the distribution from which X was sampled.",0
https://openreview.net/forum?id=HyCRyS9gx,"But this would imply a uniform weighting of data points, which is different from the proposed method.",0
https://openreview.net/forum?id=HyCRyS9gx,"Based on 3.1, it seems like one additionally has some sort of query q, but it’s not clear what this represents.",0
https://openreview.net/forum?id=HyCRyS9gx,"In terms of experimental validation, there aren’t any comparisons against prior work.",0
https://openreview.net/forum?id=HyCRyS9gx,"This seems necessary, since several other methods have already been proposed which are similar in spirit.",0
https://openreview.net/forum?id=HyCRyS9gx,This paper proposes an interesting idea for rapidly adapting generative models in the low data regime.,1
https://openreview.net/forum?id=HyCRyS9gx,"The idea is to use similar techniques that are used in one-shot learning, specifically ideas from matching networks.",1
https://openreview.net/forum?id=HyCRyS9gx,"To that end, the authors propose the generative matching networks model, which is effectively a variational auto-encoder that can be conditioned on an input dataset.",1
https://openreview.net/forum?id=HyCRyS9gx,"Given a query point, the model matches the query point to points in the conditioning set using an attention model in an embedding space (this is similar to matching networks).",0
https://openreview.net/forum?id=HyCRyS9gx,The results on the Omniglot dataset show that this method is successfully able to rapidly adapt to new input distributions given few examples.,1
https://openreview.net/forum?id=HyCRyS9gx,"I think that the method is very interesting, however the major issue for me with this paper is a lack of clarity.",0
https://openreview.net/forum?id=HyCRyS9gx,"I outline more details below, but overall I found the paper somewhat difficult to follow.",0
https://openreview.net/forum?id=HyCRyS9gx,"There are a lot of details that I feel are scattered throughout, and I did not get a sense after reading this paper that I would be able to implement the method and replicate the results.",0
https://openreview.net/forum?id=HyCRyS9gx,"My suggestion is to consolidate the major implementation details into a single section, and be explicit about the functional form of the different embedding functions and their variants.",0
https://openreview.net/forum?id=HyCRyS9gx,I was a bit disappointed to see that weak supervision in the form of labels had to be used.,0
https://openreview.net/forum?id=HyCRyS9gx,How does the method perform in a completely unsupervised setting?,0
https://openreview.net/forum?id=HyCRyS9gx,This could be an interesting baseline.,1
https://openreview.net/forum?id=HyCRyS9gx,There is a lack of definition of the different functions.,0
https://openreview.net/forum?id=HyCRyS9gx,"Some basic insight into the functional forms of f, g, \phi, sim and R would be nice.",0
https://openreview.net/forum?id=HyCRyS9gx,Otherwise it is very unclear to me what’s going on.,0
https://openreview.net/forum?id=HyCRyS9gx,"Section 3.2: “only state of the recurrent controller was used for matching”, my reading of this section (after several passes) is that the pseudo-input is used in the place of a regular input.",0
https://openreview.net/forum?id=HyCRyS9gx,Is this correct?,0
https://openreview.net/forum?id=HyCRyS9gx,"Otherwise, this sentence/section needs more clarification.",0
https://openreview.net/forum?id=HyCRyS9gx,"I noticed upon further reading in section 4.2 that there are two versions of the model: one in which a pseudo input is used, and one in which a pseudo input is not used (the conditional version).",0
https://openreview.net/forum?id=HyCRyS9gx,What is the difference in functional form between these?,0
https://openreview.net/forum?id=HyCRyS9gx,"That is, how do the formulas for the embeddings f and g change between these settings?",0
https://openreview.net/forum?id=HyCRyS9gx,“since the result was fully contrastive we did not apply any further binarization” what does it mean for a result to be fully contrastive?,0
https://openreview.net/forum?id=HyCRyS9gx,"For clarity, the figures and table refer to the number of shots, but this is never defined.",0
https://openreview.net/forum?id=HyCRyS9gx,I assume this is T here.,0
https://openreview.net/forum?id=HyCRyS9gx,This should be made consistent.,0
https://openreview.net/forum?id=HyCRyS9gx,Figure 2: why is the value of T only 9 in this case?,0
https://openreview.net/forum?id=HyCRyS9gx,What does it mean for it to be 0?,0
https://openreview.net/forum?id=HyCRyS9gx,It is stated earlier that T should go up to 20 (I assume #shot corresponds to T).,0
https://openreview.net/forum?id=HyCRyS9gx,"It also looks like the results continue to improve with an increased number of steps, I would like to see the results for 5 and maybe 6 steps as well.",0
https://openreview.net/forum?id=HyCRyS9gx,Presumably there will come a point where you get diminishing returns.,0
https://openreview.net/forum?id=HyCRyS9gx,Table 1: is the VAE a fair baseline?,0
https://openreview.net/forum?id=HyCRyS9gx,You mention that Ctest affects Pd() in the evaluation.,0
https://openreview.net/forum?id=HyCRyS9gx,The fact that the VAE does not have an associated Ctest implies that the two models are being evaluated with a different metric.,0
https://openreview.net/forum?id=HyCRyS9gx,Can the authors clarify this?,0
https://openreview.net/forum?id=HyCRyS9gx,It’s important that the comparison is apples-to-apples.,0
https://openreview.net/forum?id=HyCRyS9gx,MNIST is much more common than Omniglot for evaluating generative models.,0
https://openreview.net/forum?id=HyCRyS9gx,Would it be possible to perform similar experiments on this dataset?,0
https://openreview.net/forum?id=HyCRyS9gx,That way it can be compared with many more models.,0
https://openreview.net/forum?id=HyCRyS9gx,"Further, why are the negative log-likelihood values monotonically decreasing in the number of shots?",0
https://openreview.net/forum?id=HyCRyS9gx,"That is, is there ever a case where increasing the number of shots can hurt things?",0
https://openreview.net/forum?id=HyCRyS9gx,What happens at T=30?,0
https://openreview.net/forum?id=HyCRyS9gx,40?,0
https://openreview.net/forum?id=HyCRyS9gx,"As a minor grammatical issue, the paper is missing determiners in several sentences.",0
https://openreview.net/forum?id=HyCRyS9gx,"At one point, the model is referred to as “she” instead of “it”.",0
https://openreview.net/forum?id=HyCRyS9gx,“On figure 3” should be changed to “in figure 3” in the experiments section.,0
https://openreview.net/forum?id=HyCRyS9gx,The paper explores a VAE architecture and training procedure that allows to generate new samples of a concept based on several exemplars that are shown to the model.,1
https://openreview.net/forum?id=HyCRyS9gx,The proposed architecture processes the set of exemplars with a recurrent neural network and aggregation procedure similar to the one used in Matching Networks.,1
https://openreview.net/forum?id=HyCRyS9gx,"The resulting ""summary"" is used to condition a generative model (a VAE) that produces new samples of the same kind as the exemplars shown.",0
https://openreview.net/forum?id=HyCRyS9gx,The proposed aggregation and conditioning procedure are better suited to sets of exemplars that come from several classes than simple averaging.,1
https://openreview.net/forum?id=HyCRyS9gx,Perhaps surprisingly the model generalizes from generation conditioned on samples from 2 classes to generation conditioned on samples from 4 classes.,1
https://openreview.net/forum?id=HyCRyS9gx,The experiments are conducted on the OMNIGLOT dataset and are quite convincing.,1
https://openreview.net/forum?id=HyCRyS9gx,"An explicit comparison to previous works is lacking, but this is explained in the appendices, and a comparison to architectures similar to previous work is presented.",0
https://openreview.net/forum?id=HkpLeH9el,"The authors talk about design choice recommendations for performing program induction via gradient descent, basically advocating reasonable programming language practice (immutable data, higher-order language constructs, etc.).",1
https://openreview.net/forum?id=HkpLeH9el,"As mentioned in the comments I feel fairly strongly that this is a marginal at best contribution beyond TerpreT, an already published system with extensive experimentation and theoretical grounding.",0
https://openreview.net/forum?id=HkpLeH9el,To be clear I think the TerpreT paper deserves a large amount of attention.,0
https://openreview.net/forum?id=HkpLeH9el,It is truly inspiring.,1
https://openreview.net/forum?id=HkpLeH9el,"This paper contradicts one of the key findings in the original paper but doesn't provide convincing evidence that gradient-based evaluators for TerpreT are superior or even, frankly, appropriate for program induction.",0
https://openreview.net/forum?id=HkpLeH9el,This is uncomfortable for me and makes me wonder why gradient-based methods weren't more carefully vetted in the first place or why more extensive comparisons to already implemented alternatives weren't included in this paper.,0
https://openreview.net/forum?id=HkpLeH9el,"My opinion: if we want to give the original TerpreT paper more attention, which I think it deserves, then this paper is above threshold.",0
https://openreview.net/forum?id=HkpLeH9el,"On the other hand it's basically unreadable, actually contradicts its mother-paper in not well-defended ways, and is irreproducible without the same",0
https://openreview.net/forum?id=HkpLeH9el,"so I think, unfortunately, it's below threshold.",0
https://openreview.net/forum?id=HkpLeH9el,The paper discusses a range of modelling choices for designing differentiable programming languages.,1
https://openreview.net/forum?id=HkpLeH9el,"Authors propose 4 recommendations that are then tested on a set of 13 algorithmic tasks for lists, such as ""length of the list"", ""return k-th element from the list"", etc.",1
https://openreview.net/forum?id=HkpLeH9el,"The solutions are learnt from input/output example pairs (5 for training, 25 for test).",0
https://openreview.net/forum?id=HkpLeH9el,"The main difference between this work and differentiable architectures, like NTM, Neural GPU, NRAM, etc. is the fact that here the authors aim at automatically producing code that solves the given task.",0
https://openreview.net/forum?id=HkpLeH9el,My main concern are experiments - it would be nice to see a comparison to some of the neural networks mentioned in related work.,0
https://openreview.net/forum?id=HkpLeH9el,"Also, it would be useful to see how this model is doing on typical problems used by mentioned neural architectures (problems such as ""sorting"", ""merging"", ""adding"").",0
https://openreview.net/forum?id=HkpLeH9el,I'm wondering how this is going to generalize to other types of programs that can't be solved with prefix-loop-suffix structure.,0
https://openreview.net/forum?id=HkpLeH9el,"It is also concerning that although  1) the tasks are simple, 2) the structure of the solution is very restricted and 3) model is using extensions doing most of the work, the proposed model still fails to find solutions (example: A+L model that has “loop” fails to solve “list length” task in 84% of the runs).",0
https://openreview.net/forum?id=HkpLeH9el,Pro:,0
https://openreview.net/forum?id=HkpLeH9el,generates code rather than black-box neural architecture,1
https://openreview.net/forum?id=HkpLeH9el,nice that it can learn from very few examples,1
https://openreview.net/forum?id=HkpLeH9el,Cons:,0
https://openreview.net/forum?id=HkpLeH9el,"weak results, works only for very simple tasks, missing comparison to neural architectures",0
https://openreview.net/forum?id=HkpLeH9el,This paper presents design decisions of TerpreT,1
https://openreview.net/forum?id=HkpLeH9el,[1] and experiments about learning simple loop programs and list manipulation tasks.,0
https://openreview.net/forum?id=HkpLeH9el,The TerpreT line of work (is one of those which) bridges the gap between the programming languages (PL) and machine learning (ML) communities.,1
https://openreview.net/forum?id=HkpLeH9el,"Contrasted to the recent interest of the ML community for program induction, the focus here is on using the design of the programming language to reduce the search space.",0
https://openreview.net/forum?id=HkpLeH9el,"Namely, here, they used the structure of the control flow (if-then-else, foreach, zipWithi, and foldli ""templates""), immutable data (no reuse of a ""neural"" memory), and types (they tried penalizing ill-typedness, and restricting the search only to well-typed programs, which works better).",0
https://openreview.net/forum?id=HkpLeH9el,"My bird eye view would be that this stands in between ""make everything continuous and perform gradient descent"" (ML) and ""discretize all the things and perform structured and heuristics-guided combinatorial search"" (PL).",0
https://openreview.net/forum?id=HkpLeH9el,"I liked that they have a relevant baseline (\lambda^2), but I wished that they also included a fully neural network program synthesis baseline.",0
https://openreview.net/forum?id=HkpLeH9el,"Admittedly, it would not succeed except on the simplest tasks, but I think some of their experimental tasks are simple enough for ""non-generating code "" NNs to succeed on.",0
https://openreview.net/forum?id=HkpLeH9el,"I wished that TerpreT was available, and the code to reproduce these experiments too.",0
https://openreview.net/forum?id=HkpLeH9el,I wonder if/how the (otherwise very interesting!),0
https://openreview.net/forum?id=HkpLeH9el,recommendations for the design of programming languages to perform gradient descent based-inductive programming would hold/perform on harder task than these loops.,0
https://openreview.net/forum?id=HkpLeH9el,"Even though these tasks are already interesting and challenging, I wonder how much of these tasks biased the search for good subset of constraints (e.g. those for structuring the control flow).",0
https://openreview.net/forum?id=HkpLeH9el,"Overall, I think that the paper is good enough to appear at ICLR, but I am no expert in program induction / synthesis.",0
https://openreview.net/forum?id=HkpLeH9el,Writing:,0
https://openreview.net/forum?id=HkpLeH9el,"- The paper is at times hard to follow. For instance, the naming scheme of the model variants could be summarized in a table (with boolean information about the features it embeds).",0
https://openreview.net/forum?id=HkpLeH9el,"- Introduction: ""basis modern computing"" -> of",0
https://openreview.net/forum?id=HkpLeH9el,"- Page 3, training objective: ""minimize the cross-entropy between the distribution in the output register r_R^{(T)} and a point distribution with all probability mass on the correct output value"" -> if you want to cater to the ML community at large, I think that it is better to say that you treat the output of r_R^{(T)} as a classification problem with the correct output value (you can give details and say exactly which type of criterion/loss, cross-entropy, you use).",0
https://openreview.net/forum?id=HkpLeH9el,"[1] ""TerpreT: A Probabilistic Programming Language for Program Induction"", Gaunt et al. 2016",0
https://openreview.net/forum?id=HkpLeH9el,"The paper proposes a set of recommendations for the design of differentiable programming languages, based on what made gradient descent more successful in experiments.",1
https://openreview.net/forum?id=HkpLeH9el,I must say i’m no expert in program induction.,0
https://openreview.net/forum?id=HkpLeH9el,While i understand there is value in exploring what the paper set out to explore,1
https://openreview.net/forum?id=HkpLeH9el,making program learning easier,0
https://openreview.net/forum?id=HkpLeH9el,i did not find the paper too engaging.,0
https://openreview.net/forum?id=HkpLeH9el,"First everything is built on top of Terpret, which isn’t yet publicly available.",0
https://openreview.net/forum?id=HkpLeH9el,Also most of the discussion is very detailed on the programming language side and less so on the learning side.,0
https://openreview.net/forum?id=HkpLeH9el,It is conceivable that it would be best received on a programming language conference.,0
https://openreview.net/forum?id=HkpLeH9el,"A comparison with alternatives not generating code would be valuable in my opinion, to motivate for the overall setup.",0
https://openreview.net/forum?id=HkpLeH9el,Pros:,0
https://openreview.net/forum?id=HkpLeH9el,"Useful, well executed, novel study.",1
https://openreview.net/forum?id=HkpLeH9el,Cons:,0
https://openreview.net/forum?id=HkpLeH9el,"Low on learning-specific contributions, more into domain-related constraints.",0
https://openreview.net/forum?id=HkpLeH9el,Not sure a great fit to ICLR.,0
https://openreview.net/forum?id=HkpLeH9el,This paper presents small but important modifications which can be made to differentiable programs to improve learning on them.,1
https://openreview.net/forum?id=HkpLeH9el,Overall these modifications seem to substantially improve convergence of the optimization problems involved in learning programs by gradient descent.,1
https://openreview.net/forum?id=HkpLeH9el,"That said, the set of programs which can be learned is still small, and unlikely to be directly useful.",0
https://openreview.net/forum?id=SJvYgH9xe,"EDIT: the revisions made to this paper are very thorough and address many of my concerns, and the paper is also easier to understand.",1
https://openreview.net/forum?id=SJvYgH9xe,i recommend the latest version of this paper for acceptance and have increased my score.,0
https://openreview.net/forum?id=SJvYgH9xe,"This paper presents a way of interpreting LSTM models, which are notable for their opaqueness.",1
https://openreview.net/forum?id=SJvYgH9xe,"In particular, the authors propose decomposing the LSTM's predictions for a QA task into importance scores for words, which are then used to generate patterns that are used to find answers with a simple matching algorithm.",1
https://openreview.net/forum?id=SJvYgH9xe,"On the WikiMovies dataset, the extracted pattern matching method achieves accuracies competitive with a normal LSTM, which shows the power of the proposed approach.",1
https://openreview.net/forum?id=SJvYgH9xe,"I really like the motivation of the paper, as interpreting LSTMs is definitely still a work-in-progress, and the high performance of the pattern matching was surprising.",1
https://openreview.net/forum?id=SJvYgH9xe,"However, several details of the pattern extraction process are not very clear, and  the evaluation is conducted on a very specific task, where predictions are made at every word.",0
https://openreview.net/forum?id=SJvYgH9xe,"As such, I recommend the paper in its current form as a weak accept but hope that the authors clarify their approach, as I believe the proposed method is potentially useful for NLP researchers.",1
https://openreview.net/forum?id=SJvYgH9xe,Comments:,0
https://openreview.net/forum?id=SJvYgH9xe,"Please introduce in more detail the specific QA tasks you are applying your models on before section 3.3, as it's not clear at that point that the answer is an entity within the document.",0
https://openreview.net/forum?id=SJvYgH9xe,"3.3: is the softmax predicting a 0/1 value (e.g., is this word the answer or not?)",0
https://openreview.net/forum?id=SJvYgH9xe,3.3: what are the P and Q vectors?,0
https://openreview.net/forum?id=SJvYgH9xe,do you just mean that you are transforming the hidden state into a 2-dimensional vector for binary prediction?,0
https://openreview.net/forum?id=SJvYgH9xe,how does performance of the pattern matching change with different cutoff constant values?,0
https://openreview.net/forum?id=SJvYgH9xe,5.2: are there questions whose answers are not entities?,0
https://openreview.net/forum?id=SJvYgH9xe,how could the proposed approach be used when predictions aren't made at every word?,0
https://openreview.net/forum?id=SJvYgH9xe,"is there any extension for, say, sentence-level sentiment classification?",0
https://openreview.net/forum?id=SJvYgH9xe,This work proposes a pattern extraction method to both understand what a trained LSTM has learnt and to allow implementation of a hand-coded algorithm that performs similarly to the LSTM.,1
https://openreview.net/forum?id=SJvYgH9xe,"Good results are shown on one dataset for one model architecture so it is unclear how well this approach will generalize, however, it seems it will be a useful way to understand and debug models.",1
https://openreview.net/forum?id=SJvYgH9xe,The questions in WikiMovies seem to be generated from templates and so this pattern matching approach will likely work well.,0
https://openreview.net/forum?id=SJvYgH9xe,"However, from the experiments it's not clear if this will extend to other types of Q&A tasks where the answer may be free form text and not be a substring in the document.",0
https://openreview.net/forum?id=SJvYgH9xe,Is the model required to produce a continuous span over the original document?,0
https://openreview.net/forum?id=SJvYgH9xe,The approach also seems to have some deficiencies in how it handles word types such as numbers or entity names.,0
https://openreview.net/forum?id=SJvYgH9xe,"This can be encoded in the embedding for the word but from the description of the algorithm, it seems that the approach requires an entity detector.",0
https://openreview.net/forum?id=SJvYgH9xe,Does this mean that the approach is unable to determine when it has reached an entity from the decomposition of the output of the LSTM?,0
https://openreview.net/forum?id=SJvYgH9xe,"The results where 'manual pattern matching' where explicit year annotations are used, seem to show that the automatic method is unable to deal with word types.",0
https://openreview.net/forum?id=SJvYgH9xe,It would also be good to see an attention model as a baseline in addition to the gradient-based baseline.,0
https://openreview.net/forum?id=SJvYgH9xe,Minor comments:,0
https://openreview.net/forum?id=SJvYgH9xe,P and Q seem to be undefined.,0
https://openreview.net/forum?id=SJvYgH9xe,"Some references seem to be bad, e.g. in section 5.1: 'in 1' instead of 'in table 1'.",0
https://openreview.net/forum?id=SJvYgH9xe,Similarly above section 7: 'as shown in 3' and in section 7.1.,0
https://openreview.net/forum?id=SJvYgH9xe,In the paragraph above section 6.3: 'adam' -> 'Adam'.,0
https://openreview.net/forum?id=SJvYgH9xe,This paper proposes a novel method for extracting rule-based classifiers from trained LSTM models.,1
https://openreview.net/forum?id=SJvYgH9xe,"The proposed method is applied to a factoid question-answering task, where it is demonstrated that the extracted rules perform comparatively to the original LSTM.",1
https://openreview.net/forum?id=SJvYgH9xe,The analysis of the extracted rules illustrate the features the LSTM model picks up on.,1
https://openreview.net/forum?id=SJvYgH9xe,Analyzing and visualizing the computations carried out by RNNs in order to understand the functions they compute is an important direction of research.,1
https://openreview.net/forum?id=SJvYgH9xe,"This sort of analysis will help us understand the pitfalls of RNNs, and how we can improve them.",1
https://openreview.net/forum?id=SJvYgH9xe,"Although the approach taken is relatively inflexible - each rule is defined as an ordered sequence of words - the authors experiment with three different scores for picking salient words (state-difference, cell-difference and gradient) and their approach yields comparable performance, which suggests that the extracted rules mimic the RNN closely.",1
https://openreview.net/forum?id=SJvYgH9xe,"The results are also somewhat surprising, since most of the rules consist only of two or three words.",0
https://openreview.net/forum?id=SJvYgH9xe,"It would have been interesting to try extend the approach on other natural language processing tasks, such as machine translation.",0
https://openreview.net/forum?id=SJvYgH9xe,Presumably the rules learned here will be quite different.,0
https://openreview.net/forum?id=SJvYgH9xe,Other comments:,0
https://openreview.net/forum?id=SJvYgH9xe,Eq. (12) is over-parametrized with two vectors  and .,0
https://openreview.net/forum?id=SJvYgH9xe,The same function can be computed with a single vector.,0
https://openreview.net/forum?id=SJvYgH9xe,This becomes clear when you divide both the numerator and denominator by .,0
https://openreview.net/forum?id=SJvYgH9xe,Section 4.1.,0
https://openreview.net/forum?id=SJvYgH9xe,Is it correct that this section is focused on the forward LSTM?,0
https://openreview.net/forum?id=SJvYgH9xe,"If so, please clarify it in the text.",0
https://openreview.net/forum?id=SJvYgH9xe,In Eq.,0
https://openreview.net/forum?id=SJvYgH9xe,"(13), define .",0
https://openreview.net/forum?id=SJvYgH9xe,Eq. (13) is exactly the same as Eq.,0
https://openreview.net/forum?id=SJvYgH9xe,(15).,1
https://openreview.net/forum?id=SJvYgH9xe,Is there a mistake?,0
https://openreview.net/forum?id=SJvYgH9xe,"In Table 1, third column should have word ""film"" highlighted.",0
https://openreview.net/forum?id=SJvYgH9xe,"""are shown in 2"" -> ""are shown in Table 2"".",0
https://openreview.net/forum?id=SJvYgH9xe,"Since there are some problems representing numbers, it may help to replace each digit with the hashtag symbol #.",0
https://openreview.net/forum?id=HJlgm-B9lx,The authors did not bother responding or fixing any of the pre-review comments.,0
https://openreview.net/forum?id=HJlgm-B9lx,Hence I repeat here:,0
https://openreview.net/forum?id=HJlgm-B9lx,Please do not make incredibly unscientific statements like this one:,0
https://openreview.net/forum?id=HJlgm-B9lx,"""The working procedure of this model is just like how we human beings read a text and then answer a related question. """,0
https://openreview.net/forum?id=HJlgm-B9lx,"Really, ""humans beings"" have an LSTM like model to read a text?",0
https://openreview.net/forum?id=HJlgm-B9lx,Can you cite an actual neuroscience paper for such a claim?,0
https://openreview.net/forum?id=HJlgm-B9lx,"The answer is no, so please delete such statements from future drafts.",0
https://openreview.net/forum?id=HJlgm-B9lx,"Generally, your experiments are about simple classification and the methods you're competing against are simple models like NB-SVM.",0
https://openreview.net/forum?id=HJlgm-B9lx,"So I would change the title, abstract ad introduction accordingly and not attempt hyperbole like ""Learning to Understand"" in the title.",0
https://openreview.net/forum?id=HJlgm-B9lx,"Lastly, your attention level approach seems similar to dynamic memory networks by Kumar et al.",0
https://openreview.net/forum?id=HJlgm-B9lx,they also have experiments for sentiment and it would be interesting to understand the differences to your model and compare to them.,0
https://openreview.net/forum?id=HJlgm-B9lx,Other reviewers included further missing related work and fitting this paper into the context of current literature.,0
https://openreview.net/forum?id=HJlgm-B9lx,"Given that no efforts were made to fix the pre-review questions and feedback, I doubt this will become ready in time for publication.",0
https://openreview.net/forum?id=HJlgm-B9lx,The paper proposes to enhance the attention mechanism for sentiment classification by using global context computed by a Bi-LSTM.,1
https://openreview.net/forum?id=HJlgm-B9lx,The proposed models outperform many existing models in the literature on 3 sentiment analysis datasets.,1
https://openreview.net/forum?id=HJlgm-B9lx,"The key idea of using Bi-LSTM to compute global context for attention is actually not novel, as proposed several times in the literature, e.g., Luong et al (2015) and Shen & Lee (2016).",0
https://openreview.net/forum?id=HJlgm-B9lx,"Especially, Luong et al (2015) already proposed to combine global context with local context for attention.",0
https://openreview.net/forum?id=HJlgm-B9lx,"Regarding to the experiments, of course it would be nice if the model can work well without the need of tricks like dropout or pre-trained word embeddings.",0
https://openreview.net/forum?id=HJlgm-B9lx,"However, it would be even better if the model can work well using those tricks.",0
https://openreview.net/forum?id=HJlgm-B9lx,The authors should show results of the models using those tricks and compare them to the results in the literature.,0
https://openreview.net/forum?id=HJlgm-B9lx,Ref:,0
https://openreview.net/forum?id=HJlgm-B9lx,Luong et al.,0
https://openreview.net/forum?id=HJlgm-B9lx,Effective Approaches to Attention-based Neural Machine Translation.,1
https://openreview.net/forum?id=HJlgm-B9lx,EMNLP 2015,0
https://openreview.net/forum?id=HJlgm-B9lx,This paper presents a hierarchical attention-based method for document classification.,1
https://openreview.net/forum?id=HJlgm-B9lx,"The main idea is to first run a bidirectional LSTM to get global context vector, and then run another attention-based bidirectional LSTM that uses the final hidden state from the first pass to weight local context vectors (TS-ATT).",1
https://openreview.net/forum?id=HJlgm-B9lx,A simpler architecture that removes the first LSTM and uses the output of the second LSTM as the global context vector is also proposed (SS-ATT).,1
https://openreview.net/forum?id=HJlgm-B9lx,"Experiments on three datasets are presented, however the results are mostly not state-of-the-art.",0
https://openreview.net/forum?id=HJlgm-B9lx,"I think the idea is nice, but the experiment results are not convincing enough to justify this new model architecture.",0
https://openreview.net/forum?id=HJlgm-B9lx,"Why is your Yelp 2013 dataset smaller than the original Tang et al, 2015 paper that has ~300k documents?",0
https://openreview.net/forum?id=HJlgm-B9lx,I noticed your other datasets are also quite small.,0
https://openreview.net/forum?id=HJlgm-B9lx,Is it because your model is difficult to scale to large datasets?,0
https://openreview.net/forum?id=HJlgm-B9lx,"You should also include results from Tang et al., 2015 in Table 2 that achieves 65.1% accuracy on Yelp 2013 (why is your number so much lower?)",0
https://openreview.net/forum?id=HJlgm-B9lx,"I also suggest removing phrases such as ""Learning to Understand"" when presenting their model.",0
